Average Reservoir Pressure (psi),Cumulative Gas (CO2) Injection (SCF),Cumulative Gas (CO2) Production (SCF),Gas Injection Rate (SCF/day),Water Injection Rate (bbl/day),Cumulative Water Injection (bbl),Cumulative Water Production (bbl),Average Temperature (F),Gas-Oil Ratio SC (SCF/bbl),Water Cut (%),Cumulative Oil Production (bbl),Oil Recovery Factor (%),Cumulative CO2 Stored (SCF)
3501.274414,0,3917328.75,0,0,0,698557.375,186,253.5506134,0,2768415.75,4.822724342,0
3500.639404,0,3966341.75,0,0,0,699618.4375,186,253.6083069,0.027905708,2805376.25,4.887111664,0
3500.614502,0,4008662.5,0,0,0,701012.4375,186,253.6438751,0.03589531,2842819,4.952338696,0
3500.628906,0,4090691.5,0,0,0,704020.625,186,253.7941132,0.075159982,2879834,5.016820908,0
3500.623291,0,4169056,0,0,0,706960.0625,186,253.8385773,0.084455542,2911699.5,5.072331905,0
3500.133545,0,4239914,0,0,0,710823.9375,186,253.7490082,0.05854122,2973838.5,5.18058157,0
3500.098389,0,4305515,0,0,0,714615.4375,186,253.7554474,0.06005856,3033176.5,5.283951283,0
3500.24292,0,4353662.5,0,0,0,717973.8125,186,253.7484436,0.058880493,3086855.75,5.377463818,0
3500.235596,0,4396000,0,0,0,721059.0625,186,253.7459869,0.058443777,3136560.5,5.464051724,0
3500.553955,0,4454839.5,0,0,0,725292.375,186,253.924942,0.105105296,3172603.75,5.526840687,0
3500.560547,0,4510017,0,0,0,729093.5625,186,253.9335632,0.107145622,3204279.5,5.582021713,0
3500.400635,0,4580461.5,0,0,0,733650.5,186,253.8797607,0.093498558,3248460.5,5.658987522,0
3500.387695,0,4642598.5,0,0,0,737959,186,253.8813782,0.094204411,3289887.75,5.731155872,0
3500.197022,0,4724130,0,0,0,742195.5,186,253.8018646,0.073794693,3343061,5.823786259,0
3500.180908,0,4802903.5,0,0,0,745934.5,186,253.800827,0.073826954,3389967,5.905498505,0
3499.997803,0,4858426,0,0,0,751089.4375,186,253.8159485,0.077357762,3451449.75,6.012605667,0
3499.980469,0,4910793.5,0,0,0,756131.75,186,253.8184815,0.078253023,3510843.75,6.116072655,0
3500.354004,0,4972389,0,0,0,759711.0625,186,253.8118439,0.078733712,3552725.25,6.189032555,0
3500.361328,0,5022629,0,0,0,763020.9375,186,253.8041077,0.077274978,3592247.25,6.257882118,0
3500.263184,0,5078945,0,0,0,766369,186,253.766571,0.06702476,3638852.25,6.33907032,0
3500.255615,0,5133117.5,0,0,0,769095.125,186,253.765686,0.066912666,3676867.5,6.405294895,0
3500.315918,0,5192171.5,0,0,0,772329.125,186,253.7775726,0.070592254,3719445.75,6.479468346,0
3500.313965,0,5245526.5,0,0,0,775440.875,186,253.777359,0.070609055,3760405,6.550820828,0
3500.263184,0,5288766,0,0,0,778849.5,186,253.7794952,0.070936896,3805047.75,6.628591061,0
3500.257813,0,5331803.5,0,0,0,781948.125,186,253.7811432,0.071349412,3845377,6.698847294,0
3500.474854,0,5385650,0,0,0,784635.875,186,253.7917786,0.076037012,3878038.25,6.75574398,0
3500.478516,0,5432692,0,0,0,787252.875,186,253.7844544,0.074470714,3910561.5,6.812402248,0
3500.342041,0,5498037,0,0,0,790766.9375,186,253.8087006,0.079612121,3951187.5,6.883174419,0
3500.333008,0,5560865.5,0,0,0,793905.625,186,253.816452,0.081288308,3986660.75,6.944971085,0
3500.138916,0,5626440.5,0,0,0,797772.375,186,253.7881317,0.072633848,4036030.25,7.030975342,0
3500.124512,0,5687459,0,0,0,801519.6875,186,253.7902069,0.073176466,4083492.5,7.113656521,0
3500.128418,0,5745869.5,0,0,0,805743.125,186,253.8105927,0.078661002,4132960.5,7.199832916,0
3500.124023,0,5797255,0,0,0,809692.25,186,253.8115997,0.079018444,4178988.75,7.280015945,0
3500.215088,0,5855054.5,0,0,0,813781.9375,186,253.8319244,0.085041694,4222989,7.356666565,0
3500.214111,0,5909225,0,0,0,817378.6875,186,253.8311615,0.085014991,4261699.5,7.424102306,0
3500.216797,0,5962650,0,0,0,821412.0625,186,253.8292694,0.084768608,4305247.5,7.499965191,0
3500.212647,0,6009735.5,0,0,0,825194.5625,186,253.8288422,0.084814243,4346062,7.57106638,0
3500.263184,0,6060176,0,0,0,828832.4375,186,253.8187561,0.082830958,4386342.5,7.641237259,0
3500.261231,0,6099422,0,0,0,832021.5625,186,253.8164215,0.082416221,4421849,7.703091145,0
3500.2771,0,6109043,0,0,0,834454.125,186,253.7307739,0.059785172,4460106,7.769737244,0
3500.273682,0,6149497.5,0,0,0,836277.3125,186,253.7213135,0.057679147,4489891.5,7.821625233,0
3500.27002,0,6206950,0,0,0,836721,186,253.7195587,0.057281669,4497194.5,7.834346771,0
3500.277344,0,6248700,0,0,0,838622.4375,186,253.7224579,0.058323614,4527894.5,7.887827873,0
3500.27417,0,6296741,0,0,0,841315.75,186,253.7222748,0.058176711,4571495,7.963781834,0
3500.252441,0,6299882.5,0,0,0,843210.9375,186,253.7167511,0.056422673,4603190.5,8.018997192,0
3500.248291,0,6322183,0,0,0,845387,186,253.7166443,0.056303903,4639662,8.082532883,0
3500.252197,0,6377587.5,0,0,0,845516.5625,186,253.7011261,0.051466361,4642050.5,8.086693764,0
3500.24585,0,6394989,0,0,0,846128.8125,186,253.6467285,0.034741536,4659061.5,8.116327286,0
3500.241211,0,6442142,0,0,0,848018.875,186,253.6803131,0.042900465,4701230,8.189786911,0
3500.235352,0,6539629,0,0,0,848624.5,186,253.6832123,0.04373353,4714471.5,8.212854385,0
3499.978272,0,6594199.5,0,0,0,856762.625,186,254.3088074,0.190933064,4748956,8.272929192,0
3499.970703,0,6673480.5,0,0,0,875871.4375,186,254.4120331,0.212781608,4819652,8.396084786,0
3499.998047,0,6729525,0,0,0,884344.8125,186,254.2207947,0.174598664,4859709.5,8.465867043,0
3499.988525,0,6793691,0,0,0,897103.3125,186,254.2423706,0.180023611,4917821.5,8.567101479,0
3500.035645,0,6850356.5,0,0,0,906552.375,186,254.2729492,0.187307894,4958819.5,8.638522148,0
3500.03125,0,6896460.5,0,0,0,917565.3125,186,254.281723,0.190124363,5005732,8.720245361,0
3500.166016,0,6968471.5,0,0,0,927207.6875,186,254.2656708,0.188644707,5047203,8.792490959,0
3500.164551,0,7030190,0,0,0,935115.6875,186,254.2680054,0.189893097,5080939.5,8.851261139,0
3499.935791,0,7112004,0,0,0,948384.4375,186,254.3240051,0.20174472,5133441,8.942721367,0
3499.918945,0,7179643,0,0,0,959917.9375,186,254.3313599,0.204102054,5178416,9.02107048,0
3499.769775,0,7250214,0,0,0,978185.8125,186,254.4917603,0.236420989,5237416.5,9.12385273,0
3499.754883,0,7318430,0,0,0,993666.3125,186,254.5140228,0.24118042,5286122.5,9.20870018,0
3499.84082,0,7397509,0,0,0,1010287.188,186,254.5400238,0.246767566,5336855.5,9.297080994,0
3499.835449,0,7468079.5,0,0,0,1026662,186,254.5569763,0.250525922,5385842.5,9.382418633,0
3499.708252,0,7524979.5,0,0,0,1047311.063,186,254.6485901,0.267807961,5442297.5,9.480766296,0
3499.693604,0,7580507,0,0,0,1066118.625,186,254.6678925,0.272078723,5492615.5,9.568422318,0
3499.969727,0,7636273,0,0,0,1080984.375,186,254.6300049,0.267664284,5533288.5,9.639276505,0
3499.97168,0,7688357.5,0,0,0,1095661.875,186,254.6398315,0.270089298,5572954,9.708376885,0
3499.995117,0,7764223,0,0,0,1110599.625,186,254.6491699,0.272842646,5612765,9.777729034,0
3499.990234,0,7820998.5,0,0,0,1124644.75,186,254.651825,0.274214059,5649939.5,9.842489243,0
3499.699219,0,7919148,0,0,0,1146276.125,186,254.7232971,0.286384881,5703841,9.936388016,0
3499.680908,0,8015095,0,0,0,1162620.25,186,254.7300263,0.288432986,5744162,10.00662899,0
3499.360107,0,8075666,0,0,0,1198122.625,186,255.059494,0.342108071,5812434.5,10.12556362,0
3499.341065,0,8131965,0,0,0,1233876.75,186,255.1018829,0.349438667,5878999.5,10.24152279,0
3499.772949,0,8203635,0,0,0,1247758.125,186,254.4402161,0.240540445,5922827,10.317873,0
3499.779053,0,8276776.5,0,0,0,1260771.375,186,254.4498596,0.242227003,5963537,10.38879204,0
3499.601318,0,8364810,0,0,0,1279597.375,186,254.5920258,0.268264383,6014888,10.4782486,0
3499.587647,0,8441253,0,0,0,1298930.625,186,254.5943604,0.269527793,6067285,10.56952667,0
3499.399658,0,8473409,0,0,0,1324883.75,186,254.7257233,0.293287754,6129822.5,10.67846966,0
3499.386231,0,8548666,0,0,0,1347587.875,186,254.7293396,0.294876724,6184113.5,10.77304745,0
3499.400147,0,8607038,0,0,0,1357159.625,186,254.7292633,0.295335352,6206951.5,10.81283283,0
3499.393311,0,8673170,0,0,0,1379728.125,186,254.7341766,0.296951324,6260383.5,10.90591431,0
3499.38794,0,8766857,0,0,0,1397335.5,186,254.7385254,0.298227996,6301816,10.97809219,0
3499.412354,0,8825943,0,0,0,1417382.5,186,254.7408295,0.299300253,6348748.5,11.05985069,0
3499.404785,0,8902893,0,0,0,1446040.5,186,254.748764,0.301314265,6415200.5,11.1756134,0
3499.520996,0,8962161,0,0,0,1462332,186,254.6132507,0.278182417,6457473.5,11.24925518,0
3499.518555,0,9024490,0,0,0,1483679.25,186,254.6193543,0.279498786,6512503,11.34511948,0
3499.64502,0,9098360,0,0,0,1500016.625,186,254.6054688,0.278029919,6554927,11.41902351,0
3499.643311,0,9157700,0,0,0,1517238.125,186,254.6069794,0.278519541,6599537.5,11.49673843,0
3499.513916,0,9232131,0,0,0,1537929.5,186,254.6267242,0.281534702,6652341,11.58872414,0
3499.503906,0,9298517,0,0,0,1554605.875,186,254.6288757,0.282227606,6694753.5,11.66260815,0
3499.471436,0,9381086,0,0,0,1577945,186,254.76474,0.306778222,6747492.5,11.75448322,0
3499.466553,0,9456910,0,0,0,1598857.75,186,254.7683258,0.307808042,6794520.5,11.83640862,0
3499.323486,0,9538136,0,0,0,1624505.875,186,254.7505951,0.30459094,6853077.5,11.93841744,0
3499.315674,0,9600494,0,0,0,1648199.625,186,254.7560883,0.305929303,6906832.5,12.03206158,0
3499.299072,0,9692584,0,0,0,1673780.125,186,254.7650909,0.307739437,6964375.5,12.13230515,0
3499.291992,0,9784646,0,0,0,1693561.125,186,254.7743988,0.309434593,7008521.5,12.20920849,0
3499.11499,0,9869776,0,0,0,1728915.625,186,255.0552979,0.355648994,7072575,12.32079315,0
3499.103516,0,9949011,0,0,0,1764924.375,186,255.0863648,0.360413134,7136475.5,12.43211269,0
3499.178711,0,10021250,0,0,0,1798644.875,186,255.1064758,0.363624066,7195490,12.53491783,0
3499.174072,0,10094521,0,0,0,1830446.375,186,255.128418,0.36701715,7250336,12.6304636,0
3499.315674,0,10099494,0,0,0,1854584.5,186,254.8383331,0.321607322,7301253,12.71916294,0
3499.3125,0,10164057,0,0,0,1879367.125,186,254.8587647,0.324542165,7352832,12.80901623,0
3499.261231,0,10243041,0,0,0,1881083,186,254.8901062,0.329398751,7356326,12.81510258,0
3499.235107,0,10313647,0,0,0,1903605.25,186,254.9081116,0.332041651,7401633,12.89402962,0
3499.227295,0,10413706,0,0,0,1931496.875,186,254.9277954,0.335036129,7456991,12.99046612,0
3499.193115,0,10470353,0,0,0,1954345.375,186,254.7922974,0.313976347,7506914,13.07743454,0
3499.181152,0,10550677,0,0,0,1986979.625,186,254.8015289,0.315811813,7577614,13.20059776,0
3499.403076,0,10643257,0,0,0,2008430.625,186,255.0076447,0.351855457,7617129,13.26943493,0
3499.406006,0,10720050,0,0,0,2038986.75,186,255.0126343,0.352963805,7673143,13.36701393,0
3499.12793,0,10790064,0,0,0,2065641.375,186,254.6451721,0.287440479,7739219,13.48212242,0
3499.114258,0,10848753,0,0,0,2088121.625,186,254.6713715,0.291380912,7793889,13.57736111,0
3499.40918,0,10918791,0,0,0,2116744.5,186,255.1611481,0.372116774,7842185.5,13.66149521,0
3499.421143,0,10974483,0,0,0,2143674.5,186,255.466507,0.40516907,7881721.5,13.73036957,0
3499.372315,0,11036470,0,0,0,2177268.75,186,255.5888825,0.416717619,7928743.5,13.81228447,0
3499.366211,0,11096784,0,0,0,2204845.5,186,255.6763001,0.425479144,7965980,13.87715244,0
3499.388916,0,11156189,0,0,0,2236121,186,255.7096558,0.430451304,8007362,13.94924164,0
3499.382568,0,11212920,0,0,0,2267026.25,186,255.7528992,0.434850663,8047528,14.01921272,0
3499.409668,0,11275007,0,0,0,2297777.75,186,255.7794495,0.437706947,8087032.5,14.08803177,0
3499.404785,0,11326533,0,0,0,2327468,186,255.8103485,0.440853208,8124690,14.15363216,0
3499.349609,0,11387227,0,0,0,2360515,186,255.8386841,0.445442766,8165831.5,14.22530365,0
3499.34375,0,11445359,0,0,0,2388152.25,186,255.858963,0.447626799,8199935.5,14.28471565,0
3499.349609,0,11505157,0,0,0,2421957.25,186,255.9134522,0.457742155,8239983,14.35447884,0
3499.343994,0,11558830,0,0,0,2454496.5,186,255.9244995,0.459125012,8278315.5,14.42125702,0
3499.345459,0,11608825,0,0,0,2487836.75,186,255.9681397,0.458814293,8317641.5,14.48976517,0
3499.341065,0,11658265,0,0,0,2518015.5,186,255.992096,0.46124813,8352891,14.5511713,0
3499.46167,0,11718581,0,0,0,2546584.5,186,256.0186462,0.465643942,8385676,14.608284,0
3499.459473,0,11771229,0,0,0,2574933.25,186,256.0274048,0.466621548,8418080,14.66473389,0
3499.320068,0,11799447,0,0,0,2609680.25,186,256.050415,0.468133122,8457558,14.7335062,0
3499.310059,0,11826546,0,0,0,2640222.5,186,256.0691528,0.470142126,8491980,14.79347038,0
3499.779785,0,11832152,0,0,0,2647621.5,186,255.0329437,0.273781925,8511606,14.82766056,0
3499.814697,0,11835092,0,0,0,2654811,186,255.0514526,0.276348948,8530432,14.86045647,0
3499.464356,0,11838110,0,0,0,2657199.75,186,254.9369965,0.37835291,8534357,14.86729431,0
3499.439697,0,11841227,0,0,0,2658286.25,186,255.2576447,0.408225,8535932,14.87003803,0
3499.436768,0,11844468,0,0,0,2659488,186,255.5107269,0.42994076,8537525,14.87281323,0
3499.437988,0,11852476,0,0,0,2660793.75,186,255.6967316,0.444937259,8539154,14.87565136,0
3499.439697,0,11872351,0,0,0,2662197.25,186,255.8331451,0.45547089,8540832,14.87857437,0
3499.441895,0,11921891,0,0,0,2665804,186,256.004364,0.468199492,8544929,14.88571072,0
3499.442139,0,11925082,0,0,0,2675009.75,186,256.1399536,0.477985352,8554982,14.90322495,0
3499.439453,0,11940604,0,0,0,2698198.5,186,256.1867981,0.481607646,8579942,14.94670677,0
3499.436035,0,11979370,0,0,0,2712214,186,256.1935425,0.482323825,8594985,14.97291184,0
3499.500488,0,12008215,0,0,0,2721498.75,186,255.8345337,0.468583345,8605515,14.99125481,0
3499.501953,0,12044145,0,0,0,2744724.25,186,255.8295136,0.468871355,8631824,15.03708744,0
3499.499268,0,12120657,0,0,0,2760900.75,186,255.8272858,0.469165474,8650127,15.06897163,0
3499.302246,0,12153742,0,0,0,2782222.75,186,255.9263306,0.459210783,8675237,15.11271477,0
3499.29126,0,12198088,0,0,0,2825172.25,186,256.0262756,0.468427479,8723976,15.19762039,0
3499.505859,0,12240189,0,0,0,2844199.25,186,255.7552338,0.463285148,8746019,15.23602009,0
3499.51001,0,12285046,0,0,0,2869775.75,186,255.7601624,0.464082301,8775554,15.28747273,0
3499.450928,0,12323882,0,0,0,2894132.5,186,255.7894287,0.466872931,8803368,15.3359251,0
3499.444336,0,12354802,0,0,0,2920500.75,186,255.7948608,0.467883736,8833356,15.38816547,0
3499.567627,0,12394616,0,0,0,2942706.25,186,255.7330475,0.46334818,8859074,15.43296909,0
3499.566162,0,12421805,0,0,0,2960690.25,186,255.7344513,0.463557333,8879886,15.46922398,0
3499.533691,0,12463609,0,0,0,2986057.75,186,256.0021362,0.492512375,8906025,15.51475906,0
3499.529297,0,12504034,0,0,0,3003429.75,186,256.0075684,0.493294984,8923869,15.54584408,0
3499.456055,0,12539521,0,0,0,3028027,186,255.7900238,0.469220251,8951693,15.59431648,0
3499.448975,0,12573741,0,0,0,3051819,186,255.7933197,0.469978988,8978525,15.64105797,0
3499.520752,0,12609431,0,0,0,3070302.5,186,255.4884186,0.434446633,9002586,15.68297482,0
3499.518555,0,12646515,0,0,0,3088039.25,186,255.484436,0.434048176,9025713,15.72326279,0
3499.502686,0,12658862,0,0,0,3107959,186,255.646698,0.454298228,9049641,15.76494503,0
3499.499023,0,12669757,0,0,0,3128693.25,186,255.6498413,0.454789996,9074497,15.80824661,0
3499.907959,0,12669757,0,0,0,3129849,186,253.8952484,0.111136809,9083740,15.8243475,0
3499.934326,0,12669757,0,0,0,3130733,186,253.815445,0.097270213,9091944,15.83863926,0
3500.270752,0,12669757,0,0,0,3130733,186,0,0,9091944,15.83863926,0
3500.330322,0,12669757,0,0,0,3130733,186,0,0,9091944,15.83863926,0
3500.397217,0,12669757,0,0,0,3130733,186,0,0,9091944,15.83863926,0
3500.408447,0,12693554,0,0,0,3130733,186,0,0,9091944,15.83863926,0
3500.468506,0,12697394,0,0,0,3130733,186,0,0,9091944,15.83863926,0
3500.499023,0,12754288,0,0,0,3130733,186,0,0,9091944,15.83863926,0
3500.536377,0,12764881,0,0,0,3130733,186,0,0,9091944,15.83863926,0
3499.83374,0,12795010,0,0,0,3131628.75,186,253.8130341,0.062600628,9105357,15.86200619,0
3499.9021,0,12812962,0,0,0,3132140.5,186,253.8225098,0.064707719,9112755,15.87489414,0
3499.609375,0,12825575,0,0,0,3138025,186,253.5354462,0.161838964,9143231,15.92798519,0
3499.60669,0,12838363,0,0,0,3144659,186,254.4470825,0.293216795,9159222,15.95584202,0
3499.710693,0,12854900,0,0,0,3154717.5,186,254.6688995,0.320702314,9180528,15.99295712,0
3499.714356,0,12876270,0,0,0,3160939,186,254.7350159,0.328122228,9193267,16.01515007,0
3499.866943,0,12876791,0,0,0,3161709,186,253.8415527,0.068907328,9203671,16.0332737,0
3499.893555,0,12877324,0,0,0,3162363.75,186,253.8476105,0.070240095,9212340,16.04837608,0
3499.75708,0,12912940,0,0,0,3163866.5,186,253.7067719,0.098114699,9226153,16.07243919,0
3499.755371,0,12935090,0,0,0,3165510.75,186,253.7173004,0.099181406,9241086,16.09845352,0
3500.202637,0,12972511,0,0,0,3165540.5,186,253.8470459,0.07048551,9241478,16.09913635,0
3500.299316,0,13003323,0,0,0,3165569.75,186,253.8359222,0.068052724,9241878,16.09983444,0
3499.641846,0,13048603,0,0,0,3168566,186,253.0752106,0.097486109,9269619,16.14815903,0
3499.627686,0,13090978,0,0,0,3186058.75,186,257.7189331,0.567989349,9282924,16.17133713,0
3499.453857,0,13139994,0,0,0,3192081,186,254.1686249,0.182326019,9309932,16.2183876,0
3499.447266,0,13185544,0,0,0,3197021.5,186,254.1235962,0.175424322,9333155,16.25884056,0
3499.345459,0,13244971,0,0,0,3220290.5,186,255.5037689,0.431138337,9363857,16.31232643,0
3499.344971,0,13296813,0,0,0,3242195.5,186,255.4892578,0.43253991,9392594,16.36238861,0
3499.337891,0,13330806,0,0,0,3261084.25,186,254.9217987,0.353670478,9427114,16.4225235,0
3499.337891,0,13362359,0,0,0,3279030.25,186,254.9799042,0.361580431,9458799,16.47772217,0
3499.141846,0,13410373,0,0,0,3300577,186,254.9170685,0.340293169,9500571,16.55048943,0
3499.135498,0,13451876,0,0,0,3320850.25,186,255.093689,0.361977249,9536304,16.61273766,0
3499.505127,0,13493925,0,0,0,3326350.25,186,254.4257507,0.183245867,9560820,16.6554451,0
3499.532959,0,13534343,0,0,0,3332020.5,186,254.5296783,0.200504661,9583430,16.69483376,0
3499.239258,0,13574496,0,0,0,3346051,186,254.763382,0.292663991,9617340,16.75390625,0
3499.235352,0,13612336,0,0,0,3359276.5,186,254.9431152,0.313021243,9646366,16.80447197,0
3499.30249,0,13640643,0,0,0,3376962.25,186,255.3626862,0.381947219,9674984,16.85432625,0
3499.300781,0,13661980,0,0,0,3394198.5,186,255.3939362,0.385281712,9702484,16.90223312,0
3499.32251,0,13697193,0,0,0,3410520,186,255.213089,0.371525258,9730094,16.95033073,0
3499.316895,0,13731272,0,0,0,3425829.75,186,255.1961212,0.370206535,9756139,16.99570274,0
3499.485352,0,13765313,0,0,0,3437461.25,186,255.0192108,0.371073067,9775853,17.03004456,0
3499.487305,0,13796637,0,0,0,3446207.75,186,255.0110169,0.370490342,9790714,17.055933,0
3499.38208,0,13833176,0,0,0,3459731.25,186,255.5744782,0.363907218,9814353,17.09711266,0
3499.382813,0,13870286,0,0,0,3473859.75,186,255.7665558,0.384561628,9836964,17.13650322,0
3499.385986,0,13902018,0,0,0,3489318.75,186,255.870636,0.407679975,9859424,17.17563057,0
3499.386475,0,13929600,0,0,0,3504040,186,255.9869232,0.417603552,9879955,17.21139526,0
3499.325195,0,13968959,0,0,0,3523779,186,256.2393494,0.455421478,9903558,17.25251389,0
3499.323486,0,14006553,0,0,0,3544157.75,186,256.2975464,0.460352659,9927447,17.29412842,0
3499.405518,0,14059090,0,0,0,3556374.75,186,254.9569092,0.355294049,9949616,17.33275032,0
3499.405273,0,14107000,0,0,0,3566993.75,186,254.9457092,0.355101973,9968900,17.36634255,0
3499.278809,0,14153979,0,0,0,3580965,186,254.8469849,0.335417986,9996583,17.41456795,0
3499.27417,0,14195078,0,0,0,3594361.75,186,254.8455505,0.336270481,10023025,17.46063042,0
3499.092529,0,14231122,0,0,0,3615629.5,186,255.2926636,0.371922016,10058941,17.52319908,0
3499.088379,0,14264897,0,0,0,3636056.25,186,255.4176941,0.385953099,10091439,17.579813,0
3499.132568,0,14288857,0,0,0,3655926.75,186,255.5978546,0.386779994,10122943,17.63469505,0
3499.129395,0,14309952,0,0,0,3673728.25,186,255.6609345,0.393362939,10150396,17.68251801,0
3499.2854,0,14338978,0,0,0,3690883.75,186,255.8838196,0.419281036,10174157,17.72391129,0
3499.286377,0,14366959,0,0,0,3707033,186,255.8981171,0.420597345,10196404,17.7626667,0
3499.51709,0,14380213,0,0,0,3718001.75,186,256.2800293,0.415725946,10211820,17.78952217,0
3499.539063,0,14392792,0,0,0,3727715.5,186,256.2940979,0.417339265,10225381,17.81314659,0
3499.39624,0,14440360,0,0,0,3740478.5,186,255.8779602,0.400178581,10244511,17.84647179,0
3499.389893,0,14481191,0,0,0,3752911.5,186,255.9100494,0.403172582,10262916,17.87853432,0
3499.700195,0,14544101,0,0,0,3758606.75,186,256.0618591,0.397363216,10271554,17.8935833,0
3499.716309,0,14604038,0,0,0,3763875.25,186,255.9820557,0.390096903,10279791,17.90793037,0
3499.059326,0,14665256,0,0,0,3796816.25,186,257.2840881,0.531533241,10308823,17.95850754,0
3499.058838,0,14720336,0,0,0,3821338.75,186,256.47052,0.48509261,10334853,18.00385284,0
3498.852295,0,14786303,0,0,0,3861447.5,186,256.7697144,0.504380167,10374266,18.07251167,0
3498.842041,0,14851604,0,0,0,3900561.25,186,256.8453674,0.511289835,10411652,18.13764,0
3498.84375,0,14920106,0,0,0,3941003.75,186,256.8657837,0.514647126,10449792,18.20408249,0
3498.838867,0,14979825,0,0,0,3977734.5,186,256.8791504,0.517161965,10484085,18.26382256,0
3498.731445,0,15045245,0,0,0,4018083.25,186,256.5419922,0.490831673,10525941,18.33673668,0
3498.720947,0,15108004,0,0,0,4058416.25,186,256.5617676,0.493538827,10567330,18.40883827,0
3498.69458,0,15160808,0,0,0,4101173,186,256.5870361,0.49652946,10610685,18.48436546,0
3498.687744,0,15209941,0,0,0,4138743.75,186,256.6048584,0.498755634,10648443,18.55014229,0
3498.70874,0,15268797,0,0,0,4179312.5,186,256.5057678,0.493729025,10690043,18.62261009,0
3498.702637,0,15320049,0,0,0,4218472,186,256.5173645,0.495435536,10729923,18.69208527,0
3498.912598,0,15377994,0,0,0,4244146.5,186,255.3755188,0.416853637,10765840,18.75465393,0
3498.910889,0,15432134,0,0,0,4268044.5,186,255.3678131,0.416841418,10799273,18.81289673,0
3498.777344,0,15482290,0,0,0,4300588.5,186,256.3067017,0.462385654,10837112,18.87881279,0
3498.77002,0,15526474,0,0,0,4329768,186,256.415741,0.471248865,10869852,18.93584824,0
3498.76294,0,15583930,0,0,0,4363570.5,186,256.5227966,0.478849351,10906640,18.99993515,0
3498.756836,0,15639275,0,0,0,4395416.5,186,256.5499878,0.481331408,10940957,19.05971718,0
3498.855713,0,15697842,0,0,0,4424666.5,186,256.6471252,0.480656952,10972561,19.1147728,0
3498.852783,0,15752924,0,0,0,4450424,186,256.6340332,0.480389714,11000421,19.16330719,0
3498.73169,0,15799223,0,0,0,4484854,186,256.5853272,0.486509889,11036761,19.22661209,0
3498.723145,0,15834088,0,0,0,4518372,186,256.6235962,0.48970148,11071689,19.28745842,0
3498.702148,0,15897906,0,0,0,4555264.5,186,256.769928,0.501615882,11108343,19.35131264,0
3498.695801,0,15960773,0,0,0,4590114,186,256.7758179,0.502804339,11142804,19.41134453,0
3498.875244,0,16024061,0,0,0,4621788,186,257.0513916,0.526130497,11171332,19.4610424,0
3498.875,0,16082744,0,0,0,4645638.5,186,257.0411072,0.525978148,11192826,19.49848557,0
3498.592529,0,16140249,0,0,0,4689204,186,256.8349609,0.522508919,11232638,19.56784058,0
3498.57959,0,16198870,0,0,0,4732411.5,186,256.8429871,0.524318159,11271838,19.63612938,0
3498.570801,0,16257471,0,0,0,4776107,186,256.8417664,0.525442243,11311302,19.70487785,0
3498.564209,0,16308351,0,0,0,4816817,186,256.8465271,0.526702404,11347884,19.76860619,0
3498.631104,0,16367194,0,0,0,4856717.5,186,256.8296814,0.526506603,11383767,19.83111572,0
